source_record_id,record_name,organization_or_adscription,admin1_name,municipality_name,website,raw_libreria_ce,pass34_role_review_bucket,pass34_role_review_triggers,pass34_candidate_strict_bookstore_review,pass34_promotion_status,pass34_promotion_blockers,source_record_url
963,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal José Guadalupe Posada","Educal, S.A. de C.V.",Aguascalientes,Aguascalientes,https://www.fondodeculturaeconomica.com/LibreriasEstado/1,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=963
2444,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Dolores Castro Varela",Fondo de Cultura Económica (FCE),Aguascalientes,Aguascalientes,https://www.fondodeculturaeconomica.com/LibreriasEstado/1,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2444
2419,Librería Drakontos,,Aguascalientes,Aguascalientes,https://libreria-cafeteria-drakontos-aguascalientes-mexico.negocio.site/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2419
1582,"Librería Universal, Casa Matriz","Librería Universal de Aguascalientes, S. de R. L.",Aguascalientes,Aguascalientes,https://libreriauniversal.mx/about,t,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1582
1770,"Librería Especializada en Ciencias de la Salud LECSA, Sucursal Aguascalientes",Particular,Aguascalientes,Aguascalientes,http://libreria-lecsa.sitiosprodigy.com.mx,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1770
2204,"Librerías Gandhi, Sucursal Galerías Aguascalientes","Librerías Gandhi, S.A. de C.V.",Aguascalientes,Aguascalientes,http://www.gandhi.com.mx/sucursales/?id=37,t,known_bookstore_chain_candidate_review,known_chain:gandhi,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2204
1774,Librería La Letra,Particular,Aguascalientes,Aguascalientes,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1774
2376,Librería de los Escritores,Privada,Aguascalientes,Aguascalientes,https://m.facebook.com/librescritores/?locale2=es_LA,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2376
1578,Librería Arcoiris,Particular,Aguascalientes,Aguascalientes,https://www.lbai.com.mx/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1578
1776,Librería Excélsior,Particular,Aguascalientes,Aguascalientes,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1776
1625,Librería Católica Bíblica y Artículos Religiosos,"Librería Católica Bíblica y Artículos Religiosos, S.A. de C.V.",Aguascalientes,Aguascalientes,https://www.facebook.com/profile.php?id=100077206034635,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1625
1764,"Librerías Gonvill, Sucursal Aguascalientes","Librerías Gonvill, S.A. de C.V.",Aguascalientes,Aguascalientes,http://www.gonvill.com.mx/webapp/wcs/stores/servlet/GonvillStoresView?storeId=10001&urlLangId=-5&urlRequestType=Base&langId=-5&catalogId=10001,t,known_bookstore_chain_candidate_review,known_chain:gonvill,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1764
992,Librería San Pablo,"Librería Alberione, S.A. de C.V.",Aguascalientes,Aguascalientes,https://sanpablo.com.mx/,t,known_bookstore_chain_candidate_review,known_chain:san pablo,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=992
1795,Librería Termapolis,Particular,Aguascalientes,Aguascalientes,https://libreria-termapolis.negocio.site/,f,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:librerias,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1795
1577,"Librería Arcoiris, Casa Matríz",Particular,Aguascalientes,Aguascalientes,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1577
1778,Librería  Book House,Particular,Aguascalientes,Aguascalientes,https://bookhouse.com.mx/site/home/inicio.php,t,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1778
856,Librería Bibliofília,Particular,Aguascalientes,Aguascalientes,https://www.facebook.com/libreriabibliofilia.aguascalientes/?locale=es_LA,f,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:librerias,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=856
1458,"Librería del Fondo de Cultura Económica/Educal, sucursal Centro Estatal de las Artes Ensenada","Educal, S.A. de C.V.",Baja California,Ensenada,https://www.educal.com.mx/librerias/36-baja-california,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1458
1643,Librería Universitaria,"Castañeda Libros, S.A.",Baja California,Mexicali,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1643
2470,"Librería del Fondo de Cultura Económica/Educal, sucursal Páa Iwa Cháu","Educal, S.A. de C.V.",Baja California,Mexicali,https://www.fondodeculturaeconomica.com/LibreriasEstado/2,f,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2470
1617,Librería Baja Internacional,Particular,Baja California,Mexicali,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1617
1644,Librería Don Quijote de la Mancha,"Castañeda Libros, S.A.",Baja California,Mexicali,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1644
2478,Librería Serendipia,Independiente,Baja California,Tecate,https://www.facebook.com/profile.php?id=100064114117882&sk=about,f,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:librerias,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2478
2476,Librería y Café Luvina,Particular,Baja California,Tecate,https://www.instagram.com/librerialuvina,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2476
10,"Librería Paulinas, Sucursal Centro",Particular,Baja California,Tijuana,http://www.indizze.mx/libreria-paulinas-sucursal-centro,f,known_bookstore_chain_candidate_review,known_chain:paulinas,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=10
402,"Librería Delta, Casa Matriz","Librería Delta, S.A.",Baja California,Tijuana,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=402
11,Librería Universitaria,,Baja California,Tijuana,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=11
1841,"Librerías Gandhi, Sucursal Pavilion Plaza, Zona Rio","Librerías Gandhi, S.A. de C.V.",Baja California,Tijuana,http://www.gandhi.com.mx/tiendas/?id=29,t,known_bookstore_chain_candidate_review,known_chain:gandhi,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1841
2090,"Librería Libro Club, Casa Matriz","Impulsora Libro Club, S.A. de C.V.",Baja California,Tijuana,http://www.libroclub.com/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2090
1485,Librería Ditexma,Particular,Baja California,Tijuana,https://www.facebook.com/ditexma.shop?locale=es_LA,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1485
710,"Librerías de Cristal, Sucursal Tijuana","Librerías de Cristal, S.A. de C.V.",Baja California,Tijuana,http://www.indizze.mx/librerias-de-cristal-tijuana,f,known_bookstore_chain_candidate_review,known_chain:librerias de cristal;known_chain:cristal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=710
44,Librería Jayanes,Particular,Baja California,Tijuana,http://www.cecut.gob.mx/sis/librerias/jayanes.php,f,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:librerias,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=44
1196,"Librería del Fondo de Cultura Económica/Educal, sucursal Domo Imax Cecut Tijuana","Educal, S.A. de C.V.",Baja California,Tijuana,https://www.fondodeculturaeconomica.com/LibreriasEstado/2,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1196
1002,"Librería El Día, Sucursal Centro","Libros Península, S.A.",Baja California,Tijuana,http://www.indizze.mx/libreria-el-dia-sucursal-centro,t,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:libros ,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1002
1789,"Librería Libro Club, Sucursal Centro","Impulsora Libro Club, S.A. de C.V.",Baja California,Tijuana,http://www.libroclub.com/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1789
1781,"Librería Delta, Suc. Tijuana","Librería Delta, S.A.",Baja California,Tijuana,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1781
189,"Librería Universitaria Otay, Casa Matriz","Librería Universitaria Otay, S.A. de C.V.",Baja California,Tijuana,http://www.cecut.gob.mx/sis/librerias/univerrio.php,f,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:librerias,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=189
1881,"Paulinas Librería, Matriz",Particular,Baja California,Tijuana,https://www.facebook.com/libreriapaulinastj?locale=es_LA,f,known_bookstore_chain_candidate_review,known_chain:paulinas,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1881
175,"Librería El Día, Casa Matriz","Libros Península, S.A.",Baja California,Tijuana,http://www.cecut.gob.mx/sis/librerias/dia.php,t,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:librerias;positive_bookstore:libros ,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=175
2059,Librería Sor Juana,Particular,Baja California,Tijuana,http://tijuanalibros.com,t,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2059
222,Librería México,Librería México S. de R.L.de C.V.,Baja California,Tijuana,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=222
2093,Librería Cristiana La Antorcha,Particular,Baja California,Tijuana,https://www.facebook.com/LaAntorchaTijuana,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2093
542,Librería Núñez Brooks,Particular,Baja California Sur,Mulegé,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=542
1128,Librería Ramírez,"Librería Ramírez Juguetilandia, S.A. de C.V.",Baja California Sur,La Paz,https://www.facebook.com/LibreriaRamirezJuguetilandia/?locale=es_LA,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1128
198,"Librerías de Cristal, Sucursal La Paz","Librerías de Cristal, S.A. de C.V.",Baja California Sur,La Paz,http://www.libreriasdecristal.com.mx,t,known_bookstore_chain_candidate_review,known_chain:librerias de cristal;known_chain:cristal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=198
112,Librería Publicaciones Gandhi,Particular,Baja California Sur,Los Cabos,https://www.facebook.com/gandhipublicaciones/?locale=es_LA,f,known_bookstore_chain_candidate_review,known_chain:gandhi;role_collision_but_known_chain:publicaciones,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=112
2260,Lóscrito Librerías,Particular,Campeche,Campeche,http://www.loscrito.mx/index.php,t,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:librerias,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2260
1194,"Librería del Fondo de Culdtura Económica/Educal, sucursal Juan de la Cabada Vera","Educal, S.A. de C.V.",Campeche,Campeche,https://www.fondodeculturaeconomica.com/LibreriasEstado/4,t,known_bookstore_chain_candidate_review,known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1194
392,Librería Galerías Parroquia,"Empresas Nogu, S.A de C.V.",Campeche,Carmen,https://www.facebook.com/GaleriasParroquia/?locale=es_LA,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=392
377,"Librería Patria de Monclova, Sucursal Frontera","Librería Patria de Monclova, S. de R.L.",Coahuila de Zaragoza,Frontera,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=377
852,"Librería Patria de Monclova, Casa Matriz","Librería Patria de Monclova, S. de R.L.",Coahuila de Zaragoza,Monclova,https://www.facebook.com/libreriapatria/?locale=es_LA,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=852
1095,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Carlos Monsiváis","FCE/Educal, S.A. de C.V.",Coahuila de Zaragoza,Saltillo,https://www.fondodeculturaeconomica.com/LibreriasEstado/5,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain: fce;known_chain:fce/;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1095
1845,"Librerías Gandhi, Sucursal El Fresno","Librerías Gandhi, S.A. de C.V.",Coahuila de Zaragoza,Torreón,http://www.gandhi.com.mx/sucursales/?id=34,t,known_bookstore_chain_candidate_review,known_chain:gandhi,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1845
1094,Librería del Maestro,Particular,Coahuila de Zaragoza,Torreón,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1094
1766,"Librerías Gonvill, Sucursal Torreón","Librerías Gonvill, S.A. de C.V.",Coahuila de Zaragoza,Torreón,http://www.gonvill.com.mx/webapp/wcs/stores/servlet/GonvillStoresView?storeId=10001&urlLangId=-5&urlRequestType=Base&langId=-5&catalogId=10001,t,known_bookstore_chain_candidate_review,known_chain:gonvill,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1766
2451,El Astillero Libros,,Coahuila de Zaragoza,Torreón,https://www.elastillerolibros.com/,f,named_bookstore_candidate_review,positive_bookstore:libros ,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2451
1817,"Librería San Ignacio, Sucursal Torreón","Obra Nacional de la Buena Prensa, A.C.",Coahuila de Zaragoza,Torreón,https://www.buenaprensa.com/librerias,t,known_bookstore_chain_candidate_review,known_chain:buena prensa,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1817
1833,Librería Aurora,Particular,Coahuila de Zaragoza,Torreón,https://www.facebook.com/Libreria.Aurora.Mx?locale=es_LA,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1833
1592,Librería Contexto Empresarial,"Contexto Empresarial, S.A. de C.V.",Coahuila de Zaragoza,Torreón,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1592
1096,Librería Diocesana,Particular,Coahuila de Zaragoza,Torreón,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1096
994,Librería Universitaria de La Laguna,Particular,Coahuila de Zaragoza,Torreón,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=994
1782,"Librería Diocesana, Sucursal Rodríguez Triana",Particular,Coahuila de Zaragoza,Torreón,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1782
2446,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Palacio de Colima","Educal, S.A. de C.V.",Colima,Colima,https://www.fondodeculturaeconomica.com/LibreriasEstado/6,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2446
2040,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Miguel de la Madrid","FCE/Educal, S.A. de C.V.",Colima,Colima,https://www.fondodeculturaeconomica.com/LibreriasEstado/6,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain: fce;known_chain:fce/;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2040
2188,Librería Agua Viva,Particular,Colima,Colima,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2188
2463,"Librería de Porrúa Hermanos y Compañía, sucursal Comitán","Librería de Porrúa Hermanos y Compañía, S.A. de C.V.",Chiapas,Comitán de Domínguez,https://porrua.mx/sucursales/,t,known_bookstore_chain_candidate_review,known_chain:porrua,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2463
2414,Librería LaLiLú,,Chiapas,Comitán de Domínguez,http://lalilu.org/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2414
2343,Librería Proveedora Cultural de Comitán,"Proveedora Cultural de Comitán, S.A. de C.V.",Chiapas,Comitán de Domínguez,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2343
123,Librería Soluna,Particular,Chiapas,San Cristóbal de las Casas,https://www.facebook.com/libreriasoluna.libreriasoluna.1?locale=es_LA,f,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:librerias,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=123
